Enzyme	Substrate (uM)	Time (s)	Absorbance
enz12	50	192	0.3009263091
enz12	50	194	0.2013314534
enz12	50	196	0.2082454669
enz12	50	198	0.1973297519
enz12	50	200	0.1709554123
enz12	75	0	0.02098574165
enz12	75	2	0.004711494955
enz12	75	4	0.01261804936
enz12	75	6	0.0694391107
enz12	75	8	0.01633045394
enz12	75	10	-0.00799113593
enz12	75	12	0.07439349847
enz12	75	14	0.04111612957
enz12	75	16	-0.01431007855
enz12	75	18	0.001418608172
enz12	75	20	0.109289451
enz12	75	22	0.02357352984
enz12	75	24	0.01199993579
enz12	75	26	0.09891811183
enz12	75	28	-0.02051080122
enz12	75	30	0.1116084161
enz12	75	32	0.02312913403
enz12	75	34	0.0008966785712
enz12	75	36	-0.02243868126
enz12	75	38	0.07023593023
enz12	75	40	0.06410222717
enz12	75	42	0.02942161355
enz12	75	44	0.05779932265
enz12	75	46	0.07588916563
enz12	75	48	0.1407983243
enz12	75	50	0.08643983544
enz12	75	52	0.1033110267
enz12	75	54	0.04101845662
enz12	75	56	0.08804981732
enz12	75	58	-0.01315536462
enz12	75	60	0.0703234549
enz12	75	62	0.03912525777
enz12	75	64	0.1082892941
enz12	75	66	0.07318163846
enz12	75	68	0.06458675615
enz12	75	70	0.1465294461
enz12	75	72	0.07231276117
enz12	75	74	0.1005783623
enz12	75	76	0.1164585237
enz12	75	78	0.1029180193
enz12	75	80	0.04432381499
enz12	75	82	0.1611839107
enz12	75	84	0.08431474686
enz12	75	86	0.1187770914
enz12	75	88	0.1192476171
enz12	75	90	0.2243302375
enz12	75	92	0.107653121
enz12	75	94	0.08596876699
enz12	75	96	0.1460375934
enz12	75	98	0.1508785579
enz12	75	100	0.208165656
enz12	75	102	0.1623409888
enz12	75	104	0.1625459566
enz12	75	106	0.21457447
enz12	75	108	0.1879452947
enz12	75	110	0.1749570786
enz12	75	112	0.1362368682
enz12	75	114	0.1421394191
enz12	75	116	0.1564892297
enz12	75	118	0.1098201301
enz12	75	120	0.1682030312
enz12	75	122	0.1415182547
enz12	75	124	0.1716871404
enz12	75	126	0.1773154761
enz12	75	128	0.1350808352
enz12	75	130	0.1743471284
enz12	75	132	0.2314018811
enz12	75	134	0.159940002
enz12	75	136	0.1811349036
enz12	75	138	0.1005497519
enz12	75	140	0.2498189136
enz12	75	142	0.1508264325
enz12	75	144	0.1394193995
enz12	75	146	0.2207866062
enz12	75	148	0.1677010306
enz12	75	150	0.1965821583
enz12	75	152	0.1637737029
enz12	75	154	0.2289652957
enz12	75	156	0.1535127486
enz12	75	158	0.2114548755
enz12	75	160	0.1858145702
enz12	75	162	0.1039694183
enz12	75	164	0.1473947945
enz12	75	166	0.2240184717
enz12	75	168	0.149337859
enz12	75	170	0.3219002799
enz12	75	172	0.2391913731
enz12	75	174	0.1875243925
enz12	75	176	0.1506838879
enz12	75	178	0.125448874
enz12	75	180	0.1279374147
enz12	75	182	0.2140831931
enz12	75	184	0.2097971265
enz12	75	186	0.2703881526
enz12	75	188	0.2719947264
enz12	75	190	0.2529350828
enz12	75	192	0.2344954939
enz12	75	194	0.2411859237
enz12	75	196	0.288602464
enz12	75	198	0.2520215157
enz12	75	200	0.2892582559
enz12	100	0	0.04319958726
enz12	100	2	0.03211974174
enz12	100	4	0.007174440228
enz12	100	6	0.0545451313
enz12	100	8	-0.00782233345
enz12	100	10	0.04098812602
enz12	100	12	0.1556357464
enz12	100	14	0.07197164262
enz12	100	16	0.0948571713
enz12	100	18	-0.02604704202
enz12	100	20	-0.01458433081
enz12	100	22	0.02295776474
enz12	100	24	-0.008256174091
enz12	100	26	0.03686179888
enz12	100	28	-0.0007231760688
enz12	100	30	0.007728018178
enz12	100	32	0.05171885924
enz12	100	34	-0.004106416536
enz12	100	36	-0.01915861635
enz12	100	38	0.02005329918
enz12	100	40	0.06934772576
enz12	100	42	0.1090635249
enz12	100	44	0.02717188223
enz12	100	46	0.1061092611
enz12	100	48	0.07365592482
enz12	100	50	0.03780354266
enz12	100	52	0.03138829381
enz12	100	54	0.1025231964
enz12	100	56	0.09739784181
enz12	100	58	0.1272088462
enz12	100	60	0.04380585644
enz12	100	62	0.100457894
enz12	100	64	0.156000048
enz12	100	66	0.07468058177
enz12	100	68	0.1394537141
enz12	100	70	0.09164076054
enz12	100	72	0.0639324569
enz12	100	74	0.2109236683
enz12	100	76	0.073540883
enz12	100	78	0.1245208575
enz12	100	80	0.07811513057
enz12	100	82	0.1037988732
enz12	100	84	0.1783957659
enz12	100	86	0.1991465426
enz12	100	88	0.1636627211
enz12	100	90	0.1245441169
enz12	100	92	0.1427144069
enz12	100	94	0.154892897
enz12	100	96	0.112982846
enz12	100	98	0.1960832467
enz12	100	100	0.1541292951
enz12	100	102	0.1700989635
enz12	100	104	0.1268544649
enz12	100	106	0.2035545049
enz12	100	108	0.2160932544
enz12	100	110	0.09119071881
enz12	100	112	0.1552866868
enz12	100	114	0.2046491303
enz12	100	116	0.05799040196
enz12	100	118	0.1371936705
enz12	100	120	0.2166652554
enz12	100	122	0.2484832399
enz12	100	124	0.137487553
enz12	100	126	0.2002351339
enz12	100	128	0.1782974052
enz12	100	130	0.2262522869
enz12	100	132	0.2690823874
enz12	100	134	0.1104649544
enz12	100	136	0.1336119462
enz12	100	138	0.2087948784
enz12	100	140	0.2186045561
enz12	100	142	0.2020896713
enz12	100	144	0.218673481
enz12	100	146	0.2036690017
enz12	100	148	0.1457084168
enz12	100	150	0.2459075522
enz12	100	152	0.1841091388
enz12	100	154	0.2068940412
enz12	100	156	0.2649969681
enz12	100	158	0.2150558913
enz12	100	160	0.1738676458
enz12	100	162	0.2169592467
enz12	100	164	0.2685687497
enz12	100	166	0.1592693652
enz12	100	168	0.1559041767
enz12	100	170	0.317510686
enz12	100	172	0.208695898
enz12	100	174	0.2317548266
enz12	100	176	0.2818633331
enz12	100	178	0.30409662
enz12	100	180	0.2033289915
enz12	100	182	0.2040163408
enz12	100	184	0.2100106716
enz12	100	186	0.3168103545
enz12	100	188	0.2852794347
enz12	100	190	0.2647926642
enz12	100	192	0.232242217
enz12	100	194	0.3275210156
enz12	100	196	0.3562051363
enz12	100	198	0.2693177167
enz12	100	200	0.2463549176
enz12	150	0	-0.02200350414
enz12	150	2	0.03949610029
enz12	150	4	0.02383870502
enz12	150	6	0.06473230094
enz12	150	8	0.06086970214
enz12	150	10	0.04489900253
enz12	150	12	-0.008414146342
enz12	150	14	0.062304579
enz12	150	16	-0.05281582217
enz12	150	18	0.04434165444
enz12	150	20	0.120999978
enz12	150	22	0.04952977586
enz12	150	24	0.07681543126
enz12	150	26	0.06776294174
enz12	150	28	0.08947484685
enz12	150	30	0.1163582375
enz12	150	32	0.07627272553
enz12	150	34	-0.01367287977
enz12	150	36	0.09073384231
enz12	150	38	0.04159699985
enz12	150	40	0.05378491195
enz12	150	42	0.01857052867
enz12	150	44	0.05141527214
enz12	150	46	0.06913376905
enz12	150	48	0.1356769719
enz12	150	50	0.06105454779
enz12	150	52	0.1512759821
enz12	150	54	0.066943126
enz12	150	56	0.05687464226
enz12	150	58	0.07228439417
enz12	150	60	0.09298730139
enz12	150	62	0.1160096101
enz12	150	64	0.1366601522
enz12	150	66	0.06098881906
enz12	150	68	0.1262541062
enz12	150	70	0.1616069815
enz12	150	72	0.1232721494
enz12	150	74	0.08827755542
enz12	150	76	0.07126239679
enz12	150	78	0.1210014303
enz12	150	80	0.1493144616
enz12	150	82	0.1187877796
enz12	150	84	0.1032714235
enz12	150	86	0.06204533304
enz12	150	88	0.08109866673
enz12	150	90	0.1275826232
enz12	150	92	0.07229378578
enz12	150	94	0.1229955984
enz12	150	96	0.2357494224
enz12	150	98	0.2975458809
enz12	150	100	0.1477684118
enz12	150	102	0.2294968123
enz12	150	104	0.168199752
enz12	150	106	0.2117521851
enz12	150	108	0.1785419986
enz12	150	110	0.261576155
enz12	150	112	0.2575998559
enz12	150	114	0.09824427038
enz12	150	116	0.1860138727
enz12	150	118	0.224022871
enz12	150	120	0.2501392549
enz12	150	122	0.1717693686
enz12	150	124	0.1546540353
enz12	150	126	0.1612131074
enz12	150	128	0.2252754207
enz12	150	130	0.2119454598
enz12	150	132	0.1769941005
enz12	150	134	0.2119858138
enz12	150	136	0.1541515902
enz12	150	138	0.2092979974
enz12	150	140	0.1513189302
enz12	150	142	0.2973567067
enz12	150	144	0.2477947906
enz12	150	146	0.2698341061
enz12	150	148	0.2045075943
enz12	150	150	0.2341331925
enz12	150	152	0.3397263495
enz12	150	154	0.2915151471
enz12	150	156	0.288814859
enz12	150	158	0.2566820849
enz12	150	160	0.2062254159
enz12	150	162	0.2354599343
enz12	150	164	0.3068245457
enz12	150	166	0.1496408251
enz12	150	168	0.280912652
enz12	150	170	0.2709419426
enz12	150	172	0.2264146333
enz12	150	174	0.3369839771
enz12	150	176	0.266821997
enz12	150	178	0.2699358569
enz12	150	180	0.3004939823
enz12	150	182	0.247212188
enz12	150	184	0.3605927315
enz12	150	186	0.3617806596
enz12	150	188	0.2829784909
enz12	150	190	0.2859906832
enz12	150	192	0.2597148779
enz12	150	194	0.2342632915
enz12	150	196	0.3607580256
enz12	150	198	0.3868941966
enz12	150	200	0.3590405402
enz12	200	0	0.01185550916
enz12	200	2	-0.0300954944
enz12	200	4	-0.02814653899
enz12	200	6	-0.1179210938
enz12	200	8	-0.1068971424
enz12	200	10	0.03192829667
enz12	200	12	-0.02751757316
enz12	200	14	-0.005567149513
enz12	200	16	0.04815125511
enz12	200	18	-0.00558108711
enz12	200	20	-0.007562489313
enz12	200	22	0.01681033819
enz12	200	24	0.01264964118
enz12	200	26	0.02612415935
enz12	200	28	0.03486807406
enz12	200	30	0.01774870335
enz12	200	32	0.1028333039
enz12	200	34	0.1164003742
enz12	200	36	0.0581903037
enz12	200	38	0.07827449354
enz12	200	40	0.02525870731
enz12	200	42	0.08801749677
enz12	200	44	0.1318588199
enz12	200	46	0.07268468731
enz12	200	48	0.1772999447
enz12	200	50	0.08487984278
enz12	200	52	0.08907098293
enz12	200	54	0.1469671937
enz12	200	56	0.06923592409
enz12	200	58	0.06845274985
enz12	200	60	0.05058713494
enz12	200	62	0.03350138606
enz12	200	64	0.0918856612
enz12	200	66	0.1010147923
enz12	200	68	0.1449178916
enz12	200	70	0.1494458453
enz12	200	72	0.1172260248
enz12	200	74	0.05975887747
enz12	200	76	0.09987493583
enz12	200	78	0.08887639958
enz12	200	80	0.1663909448
enz12	200	82	0.1398693686
enz12	200	84	0.07014775726
enz12	200	86	0.1630242604
enz12	200	88	0.1782445834
enz12	200	90	0.1589727269
enz12	200	92	0.1840102391
enz12	200	94	0.1989147721
enz12	200	96	0.2252734528
enz12	200	98	0.1762684137
enz12	200	100	0.1726546312
enz12	200	102	0.1769384999
enz12	200	104	0.1746031089
enz12	200	106	0.1989449097
enz12	200	108	0.2380586409
enz12	200	110	0.2370576396
enz12	200	112	0.05863377474
enz12	200	114	0.174348517
enz12	200	116	0.2099051459
enz12	200	118	0.2026373618
enz12	200	120	0.1396278853
enz12	200	122	0.2019843646
enz12	200	124	0.1766787867
enz12	200	126	0.1653290331
enz12	200	128	0.2134263669
enz12	200	130	0.2042718159
enz12	200	132	0.2625705788
enz12	200	134	0.2091356239
enz12	200	136	0.2593247028
enz12	200	138	0.2993453316
enz12	200	140	0.2028274881
enz12	200	142	0.3179504781
enz12	200	144	0.2040021813
enz12	200	146	0.2654601783
enz12	200	148	0.235431164
enz12	200	150	0.2798810379
enz12	200	152	0.1698409619
enz12	200	154	0.1399722812
enz12	200	156	0.2543389554
enz12	200	158	0.1310445147
enz12	200	160	0.2579341972
enz12	200	162	0.3297663168
enz12	200	164	0.2947727058
enz12	200	166	0.2302679864
enz12	200	168	0.3085750647
enz12	200	170	0.1473994625
enz12	200	172	0.3513731575
enz12	200	174	0.2935263659
enz12	200	176	0.3015800308
enz12	200	178	0.3033320343
enz12	200	180	0.3079754932
enz12	200	182	0.3156610153
enz12	200	184	0.2870929982
enz12	200	186	0.3198613456
enz12	200	188	0.2900675014
enz12	200	190	0.3549727989
enz12	200	192	0.3366472724
enz12	200	194	0.3118029159
enz12	200	196	0.2499094538
enz12	200	198	0.2834756111
enz12	200	200	0.3670543844
enz12	250	0	-0.01338296834
enz12	250	2	-0.007932900662
enz12	250	4	0.1180787359
enz12	250	6	-0.1255123159
enz12	250	8	-0.003380788848
enz12	250	10	0.002332542112
enz12	250	12	0.06892889084
enz12	250	14	-0.01629214014
enz12	250	16	0.04973829373
enz12	250	18	0.03795841814
enz12	250	20	0.08931195156
enz12	250	22	0.06991305924
enz12	250	24	0.07612031634
enz12	250	26	0.01671448972
enz12	250	28	0.05222947419
enz12	250	30	0.1329492448
enz12	250	32	0.07653807926
enz12	250	34	0.1375231928
enz12	250	36	0.1346654949
enz12	250	38	0.02735532309
enz12	250	40	0.1035725072
enz12	250	42	0.05183696359
enz12	250	44	0.03132743142
enz12	250	46	-0.01515155984
enz12	250	48	0.09242730693
enz12	250	50	0.22577969
enz12	250	52	0.06151101913
enz12	250	54	0.09522641076
enz12	250	56	0.1575666689
enz12	250	58	0.03825064375
enz12	250	60	0.108336799
enz12	250	62	0.1166590407
enz12	250	64	0.154886799
enz12	250	66	0.03921627436
enz12	250	68	0.1456829583
enz12	250	70	0.190026921
enz12	250	72	0.1548783851
enz12	250	74	0.07409285916
enz12	250	76	0.07815544223
enz12	250	78	0.06920077935
enz12	250	80	0.1648742688
enz12	250	82	0.09811290471
enz12	250	84	0.1422487733
enz12	250	86	0.2286413469
enz12	250	88	0.1468425471
enz12	250	90	0.1594000147
enz12	250	92	0.1353155886
enz12	250	94	0.2003743553
enz12	250	96	0.08353332116
enz12	250	98	0.1108730288
enz12	250	100	0.118051742
enz12	250	102	0.184439154
enz12	250	104	0.1678395209
enz12	250	106	0.2210525247
enz12	250	108	0.1095305955
enz12	250	110	0.2161974463
enz12	250	112	0.2146231976
enz12	250	114	0.1209142202
enz12	250	116	0.1403147216
enz12	250	118	0.2334347882
enz12	250	120	0.1214510118
enz12	250	122	0.1867672989
enz12	250	124	0.2106768425
enz12	250	126	0.1803412053
enz12	250	128	0.2040053688
enz12	250	130	0.2213458749
enz12	250	132	0.2517300672
enz12	250	134	0.2677568717
enz12	250	136	0.2198422097
enz12	250	138	0.2001015806
enz12	250	140	0.2076499338
enz12	250	142	0.3162748164
enz12	250	144	0.1230171033
enz12	250	146	0.192455456
enz12	250	148	0.1994550526
enz12	250	150	0.3012455681
enz12	250	152	0.3213445976
enz12	250	154	0.2387708259
enz12	250	156	0.2583609703
enz12	250	158	0.3056298656
enz12	250	160	0.2061068708
enz12	250	162	0.2922864458
enz12	250	164	0.1837789059
enz12	250	166	0.2831296686
enz12	250	168	0.3078177516
enz12	250	170	0.328505789
enz12	250	172	0.2967006399
enz12	250	174	0.2893987036
enz12	250	176	0.2627563876
enz12	250	178	0.3289934565
enz12	250	180	0.3070756255
enz12	250	182	0.3001628578
enz12	250	184	0.3277033152
enz12	250	186	0.3644595339
enz12	250	188	0.2673428852
enz12	250	190	0.3041473403
enz12	250	192	0.4014726784
enz12	250	194	0.3375969472
enz12	250	196	0.3477043318
enz12	250	198	0.356477425
enz12	250	200	0.3829583349
enz12	300	0	-0.07707605657
enz12	300	2	0.01896681359
enz12	300	4	-0.01194281203
enz12	300	6	-0.03414309103
enz12	300	8	-0.05395192771
enz12	300	10	-0.05000884577
enz12	300	12	-0.0720015351
enz12	300	14	0.00458849146
enz12	300	16	0.03110828911
enz12	300	18	0.05415811844
enz12	300	20	-0.06683759058
enz12	300	22	0.02307381077
enz12	300	24	-0.00973615805
enz12	300	26	0.1227740779
enz12	300	28	0.03440279507
enz12	300	30	0.003226194574
enz12	300	32	0.0924089769
enz12	300	34	0.1014342605
enz12	300	36	-0.008203592654
enz12	300	38	0.01199708632
enz12	300	40	0.04202474462
enz12	300	42	0.07715211042
enz12	300	44	0.003960595251
enz12	300	46	0.0761798168
enz12	300	48	0.1086494257
enz12	300	50	-0.007246364314
enz12	300	52	0.06843581267
enz12	300	54	0.1085117597
enz12	300	56	0.0840271143
enz12	300	58	0.2165580256
enz12	300	60	0.107273029
enz12	300	62	0.1468923611
enz12	300	64	0.09506067497
enz12	300	66	0.2116179766
enz12	300	68	0.05249842811
enz12	300	70	0.1196296232
enz12	300	72	0.1322490996
enz12	300	74	0.1398047331
enz12	300	76	0.1455643773
enz12	300	78	0.1699584387
enz12	300	80	0.0847878872
enz12	300	82	0.2205331437
enz12	300	84	0.1217769905
enz12	300	86	0.2256768332
enz12	300	88	0.1021269969
enz12	300	90	0.08891608727
enz12	300	92	0.218738264
enz12	300	94	0.09766224694
enz12	300	96	0.1442643421
enz12	300	98	0.205306267
enz12	300	100	0.06775346389
enz12	300	102	0.1370031479
enz12	300	104	0.208339882
enz12	300	106	0.1186704474
enz12	300	108	0.2153342657
enz12	300	110	0.1459144922
enz12	300	112	0.2409685855
enz12	300	114	0.2111935419
enz12	300	116	0.199427801
enz12	300	118	0.2217537393
enz12	300	120	0.208904098
enz12	300	122	0.2789362831
enz12	300	124	0.2396956309
enz12	300	126	0.2041065838
enz12	300	128	0.1866083493
enz12	300	130	0.2368151385
enz12	300	132	0.2704751229
enz12	300	134	0.2637938645
enz12	300	136	0.2512677841
enz12	300	138	0.2708379621
enz12	300	140	0.2039326441
enz12	300	142	0.2757801237
enz12	300	144	0.2484238834
enz12	300	146	0.2380973612
enz12	300	148	0.2839050269
enz12	300	150	0.2835341513
enz12	300	152	0.2035523384
enz12	300	154	0.2834593319
enz12	300	156	0.3215044402
enz12	300	158	0.1854055216
enz12	300	160	0.2044657051
enz12	300	162	0.3216199259
enz12	300	164	0.3230253256
enz12	300	166	0.2981082483
enz12	300	168	0.2215065573
enz12	300	170	0.3589727649
enz12	300	172	0.3255785036
enz12	300	174	0.3067384177
enz12	300	176	0.3197055531
enz12	300	178	0.268167106
enz12	300	180	0.2648775848
enz12	300	182	0.2128938073
enz12	300	184	0.3344338958
enz12	300	186	0.368673104
enz12	300	188	0.313221913
enz12	300	190	0.3836657361
enz12	300	192	0.3828525725
enz12	300	194	0.4487653792
enz12	300	196	0.3155151079
enz12	300	198	0.3625302489
enz12	300	200	0.3024946279
enz13	0	0	-0.01312113623
enz13	0	2	0.01070639759
enz13	0	4	-0.042915219
enz13	0	6	-0.01951997926
enz13	0	8	-0.1274666299
enz13	0	10	-0.05194234638
enz13	0	12	0.03199102397
enz13	0	14	-0.01477523958
enz13	0	16	0.003777648021
enz13	0	18	-0.01172903133
enz13	0	20	-0.003222153552
enz13	0	22	0.07088594395
enz13	0	24	0.02084112377
enz13	0	26	0.01355115576
enz13	0	28	-0.01639829416
enz13	0	30	-0.04572324942
enz13	0	32	-0.04143187204
enz13	0	34	0.1009108789
enz13	0	36	0.1484135808
enz13	0	38	-0.05088672073
enz13	0	40	-0.009523581954
enz13	0	42	0.07671419543
enz13	0	44	0.02425113923
enz13	0	46	-0.03951043668
enz13	0	48	0.01890667095
enz13	0	50	0.08596046814
enz13	0	52	-0.06505172642
enz13	0	54	-0.05284530485
enz13	0	56	-0.08428196528
enz13	0	58	0.01794786345
enz13	0	60	-0.01605270737
enz13	0	62	-0.01917785098
enz13	0	64	0.03624195285
enz13	0	66	-0.02114820316
enz13	0	68	0.02511278819
enz13	0	70	0.02626369988
enz13	0	72	0.03758977437
enz13	0	74	0.07163040336
enz13	0	76	-0.00533286778
enz13	0	78	-0.04154295465
enz13	0	80	-0.006437809104
enz13	0	82	-0.04325458833
enz13	0	84	0.03826060089
enz13	0	86	0.001866129876
enz13	0	88	-0.05428626305
enz13	0	90	0.03274094419
enz13	0	92	-0.01150969182
enz13	0	94	-0.05071888712
enz13	0	96	-0.020560508
enz13	0	98	0.0184884237
enz13	0	100	-0.04106252403
enz13	0	102	-0.02074713029
enz13	0	104	0.04833626562
enz13	0	106	0.01533813584
enz13	0	108	0.1582035249
enz13	0	110	-0.03474926939
enz13	0	112	0.03414198648
enz13	0	114	0.01107713251
enz13	0	116	0.01045207133
enz13	0	118	-0.04596915373
enz13	0	120	0.05681477272
enz13	0	122	-0.01975297111
enz13	0	124	0.05159238173
enz13	0	126	0.03701508855
enz13	0	128	0.02409776546
enz13	0	130	0.04777588681
enz13	0	132	-0.056214627
enz13	0	134	-0.03543092631
enz13	0	136	-0.05636731728
enz13	0	138	0.00531303692
enz13	0	140	-0.003098580343
enz13	0	142	0.03230264815
enz13	0	144	-0.008597071291
enz13	0	146	0.1167309205
enz13	0	148	0.04875789116
enz13	0	150	-0.01198652194
enz13	0	152	-0.03982458843
enz13	0	154	-0.002775066594
enz13	0	156	-0.01353249557
enz13	0	158	-0.04472798193
enz13	0	160	0.05469208498
enz13	0	162	-0.04781370883
enz13	0	164	0.0987155696
enz13	0	166	0.04293917836
enz13	0	168	0.08850805265
enz13	0	170	-0.01452720942
enz13	0	172	-0.06165046925
enz13	0	174	-0.01765964845
enz13	0	176	0.0498682023
enz13	0	178	-0.07860737522
enz13	0	180	0.02846255187
enz13	0	182	-0.02432449159
enz13	0	184	0.03463035443
enz13	0	186	0.06155170122
enz13	0	188	-0.01168545434
enz13	0	190	-0.04056291002
enz13	0	192	-0.04885808619
enz13	0	194	-0.01344292497
enz13	0	196	0.09903913258
enz13	0	198	-0.05442626766
enz13	0	200	0.005736388787
enz13	10	0	0.0227841144
enz13	10	2	0.08907041893
enz13	10	4	0.01930953882
enz13	10	6	-0.02862158928
enz13	10	8	0.05881323609
enz13	10	10	-0.006894931738
enz13	10	12	-0.04314103795
enz13	10	14	-0.06351970719
enz13	10	16	0.01734013344
enz13	10	18	0.09221879265
enz13	10	20	0.02383199821
enz13	10	22	0.01592380759
enz13	10	24	0.06407806954
enz13	10	26	0.1108043347
enz13	10	28	0.06765334471
enz13	10	30	0.1321575628
enz13	10	32	0.001524134472
enz13	10	34	0.03602568904
enz13	10	36	0.1427419357
enz13	10	38	0.1069988967
enz13	10	40	0.06425122187
enz13	10	42	0.03301477859
enz13	10	44	0.1143646906
enz13	10	46	0.06126463905
enz13	10	48	0.1015776844
enz13	10	50	0.05800176297
enz13	10	52	0.007104395584
enz13	10	54	0.08581812567
enz13	10	56	0.08732962334
enz13	10	58	0.06590113714
enz13	10	60	0.1103721904
enz13	10	62	0.1318370536
enz13	10	64	0.09472124022
enz13	10	66	0.0817972028
enz13	10	68	0.1291801538
enz13	10	70	0.09813158941
enz13	10	72	0.06007455198
enz13	10	74	0.1358874671
enz13	10	76	0.1740135106
enz13	10	78	0.1728805823
enz13	10	80	0.05292676922
enz13	10	82	0.23772981
enz13	10	84	0.200697983
enz13	10	86	0.1772310064
enz13	10	88	0.1086268812
enz13	10	90	0.04442057279
enz13	10	92	0.05192551856
enz13	10	94	0.1149330579
enz13	10	96	0.07500193795
enz13	10	98	0.09513832773
enz13	10	100	0.1205948278
enz13	10	102	0.1001009156
enz13	10	104	0.1057857812
enz13	10	106	0.06064476373
enz13	10	108	0.1369524221
enz13	10	110	0.1760358109
enz13	10	112	0.12209041
enz13	10	114	0.140971906
enz13	10	116	0.1020719968
enz13	10	118	0.1618397099
enz13	10	120	-0.0371360777
enz13	10	122	0.19701295
enz13	10	124	0.07276751618
enz13	10	126	0.08493303294
enz13	10	128	0.1551726371
enz13	10	130	0.1200617248
enz13	10	132	0.08745818457
enz13	10	134	0.1350191638
enz13	10	136	0.1356200708
enz13	10	138	0.1357786309
enz13	10	140	0.07670530271
enz13	10	142	0.07544830627
enz13	10	144	0.1481183651
enz13	10	146	0.2119858649
enz13	10	148	0.1197499983
enz13	10	150	0.1021577001
enz13	10	152	0.1016670872
enz13	10	154	0.03296812321
enz13	10	156	0.1460629996
enz13	10	158	0.1529013901
enz13	10	160	0.2456427301
enz13	10	162	0.1764663335
enz13	10	164	0.1124028366
enz13	10	166	0.06370105366
enz13	10	168	0.1801825549
enz13	10	170	0.1514246189
enz13	10	172	0.1322986409
enz13	10	174	0.214921242
enz13	10	176	0.1042284626
enz13	10	178	0.208034131
enz13	10	180	0.1773606762
enz13	10	182	0.2086025014
enz13	10	184	0.1340403429
enz13	10	186	0.1267968184
enz13	10	188	0.1034833164
enz13	10	190	0.09984442925
enz13	10	192	0.19028912
enz13	10	194	0.08246322674
enz13	10	196	0.1558169729
enz13	10	198	0.2153686343
enz13	10	200	0.1443948606
enz13	20	0	-0.0200289762
enz13	20	2	0.006997329708
enz13	20	4	-0.03352548827
enz13	20	6	-0.03499588757
enz13	20	8	0.03007509176
enz13	20	10	0.01182359192
enz13	20	12	0.003943753998
enz13	20	14	0.01436164008
enz13	20	16	-0.02273222726
enz13	20	18	0.05161435765
enz13	20	20	0.007833077669
enz13	20	22	0.08755455698
enz13	20	24	0.005939709099
enz13	20	26	-0.04490447809
enz13	20	28	0.1879353101
enz13	20	30	0.1132018056
enz13	20	32	0.1482838936
enz13	20	34	0.09599473554
enz13	20	36	0.1095002778
enz13	20	38	0.1070662684
enz13	20	40	0.1354712907
enz13	20	42	0.1824022972
enz13	20	44	0.05507572177
enz13	20	46	0.174740144
enz13	20	48	0.1585411724
enz13	20	50	0.2171460555
enz13	20	52	-0.01999761964
enz13	20	54	0.1435894452
enz13	20	56	0.1227159754
enz13	20	58	0.1764116267
enz13	20	60	0.1233200793
enz13	20	62	0.07047604062
enz13	20	64	0.1885041271
enz13	20	66	0.1375472965
enz13	20	68	0.3044254812
enz13	20	70	0.1522130124
enz13	20	72	0.1559385688
enz13	20	74	0.1330025016
enz13	20	76	0.2265217705
enz13	20	78	0.1749777229
enz13	20	80	0.1572586724
enz13	20	82	0.2029035316
enz13	20	84	0.1095791154
enz13	20	86	0.2674170123
enz13	20	88	0.2549453956
enz13	20	90	0.3397622833
enz13	20	92	0.1026396103
enz13	20	94	0.1971553215
enz13	20	96	0.2676465649
enz13	20	98	0.2943492553
enz13	20	100	0.2679182478
enz13	20	102	0.1990529425
enz13	20	104	0.297348921
enz13	20	106	0.2291005054
enz13	20	108	0.1386848905
enz13	20	110	0.2759291431
enz13	20	112	0.2214217115
enz13	20	114	0.2902160398
enz13	20	116	0.2426227023
enz13	20	118	0.1718119767
enz13	20	120	0.1709219235
enz13	20	122	0.2646470764
enz13	20	124	0.2729989969
enz13	20	126	0.2637596811
enz13	20	128	0.2789705601
enz13	20	130	0.3030692947
enz13	20	132	0.2537501906
enz13	20	134	0.2995218617
enz13	20	136	0.2572080153
enz13	20	138	0.2160043893
enz13	20	140	0.2796182747
enz13	20	142	0.2681025506
enz13	20	144	0.276797489
enz13	20	146	0.3219726564
enz13	20	148	0.2730563157
enz13	20	150	0.3043271131
enz13	20	152	0.2852163189
enz13	20	154	0.2608790641
enz13	20	156	0.2579649353
enz13	20	158	0.2764602084
enz13	20	160	0.2535755617
enz13	20	162	0.2710642347
enz13	20	164	0.3688439009
enz13	20	166	0.2480417279
enz13	20	168	0.2583712844
enz13	20	170	0.2520761182
enz13	20	172	0.244968821
enz13	20	174	0.276855951
enz13	20	176	0.2718940049
enz13	20	178	0.2860763256
enz13	20	180	0.3365293345
enz13	20	182	0.2531937738
enz13	20	184	0.3452726381
enz13	20	186	0.2350403889
enz13	20	188	0.3427638108
enz13	20	190	0.2639440106
enz13	20	192	0.3357679691
enz13	20	194	0.2473869245
enz13	20	196	0.3656502482
enz13	20	198	0.2100494321
enz13	20	200	0.3169422994
enz13	50	0	-0.09867158375
enz13	50	2	0.03498793258
enz13	50	4	0.06988259151
enz13	50	6	-0.01175404577
enz13	50	8	0.09776690529
enz13	50	10	0.01931410651
enz13	50	12	0.1662692905
enz13	50	14	0.09185251958
enz13	50	16	0.1473921143
enz13	50	18	0.1896967027
enz13	50	20	0.181261377
enz13	50	22	0.1675624988
enz13	50	24	0.2227788455
enz13	50	26	0.1710720434
